user_id,n_communities,total_out_degree,out_ai_ml,out_web_frontend,out_mobile,out_cloud_devops,out_databases
9538934,3,6,3,0,0,1,2
1151257,3,6,0,3,2,0,1
1151261,3,6,0,3,0,1,2
1151625,3,6,0,3,2,0,1
1151905,3,6,0,2,3,0,1
1153007,3,6,0,3,1,0,2
1153158,3,6,0,2,3,1,0
1154733,3,6,0,3,2,1,0
13738076,3,6,0,1,0,1,4
17932817,3,6,0,3,2,1,0
1155881,3,6,0,4,1,0,1
5350406,3,6,1,4,0,0,1
1156325,3,6,0,2,1,0,3
1157401,3,6,2,0,3,1,0
5352764,3,6,0,4,1,0,1
1159805,3,6,0,2,2,2,0
1160106,3,6,0,3,1,0,2
1160436,3,6,0,1,4,1,0
5355008,3,6,0,4,0,1,1
1160853,3,6,0,3,0,2,1
1161140,3,6,2,0,1,0,3
1161293,3,6,0,1,4,0,1
1161893,3,6,0,4,0,1,1
9550972,3,6,1,4,0,0,1
1162792,3,6,0,2,3,0,1
1163513,3,6,0,2,1,0,3
1163996,3,6,0,4,1,0,1
5359172,3,6,0,1,4,0,1
9554172,3,6,0,2,0,3,1
1166521,3,6,0,3,0,1,2
13751442,3,6,2,3,0,0,1
1169085,3,6,0,2,0,1,3
13752392,3,6,0,4,1,1,0
1169813,3,6,0,3,1,0,2
1170072,3,6,0,4,0,1,1
1170095,3,6,0,2,3,0,1
1170238,3,6,0,4,1,0,1
5364615,3,6,0,1,4,1,0
5365075,3,6,0,2,0,2,2
1171390,3,6,0,1,4,0,1
1171590,3,6,1,0,0,1,4
9560663,3,6,2,1,0,3,0
1172219,3,6,0,3,2,0,1
1172267,3,6,1,1,0,4,0
1172469,3,6,0,4,0,1,1
1173017,3,6,0,2,1,0,3
1173441,3,6,2,3,0,0,1
1173751,3,6,0,1,0,3,2
1173878,3,6,0,4,1,0,1
13757692,3,6,1,3,2,0,0
1175626,3,6,1,0,3,0,2
1175780,3,6,0,3,0,1,2
13759548,3,6,0,2,0,2,2
1176872,3,6,0,1,4,1,0
5371551,3,6,1,2,0,0,3
5371700,3,6,0,3,1,0,2
1177947,3,6,0,4,1,0,1
1177995,3,6,0,3,2,1,0
1178015,3,6,0,3,1,2,0
1178635,3,6,0,3,2,0,1
1179112,3,6,0,4,1,1,0
1179743,3,6,0,2,0,1,3
1181069,3,6,0,4,1,0,1
9569769,3,6,0,3,2,1,0
1181299,3,6,0,3,1,0,2
5375872,3,6,0,3,2,0,1
1182612,3,6,2,1,0,0,3
1182718,3,6,0,4,1,1,0
1182743,3,6,0,3,1,0,2
1182822,3,6,0,2,1,0,3
1183178,3,6,0,3,2,0,1
5379408,3,6,0,3,1,0,2
1185614,3,6,0,4,1,0,1
1186073,3,6,0,3,0,1,2
5380867,3,6,0,0,1,4,1
5381049,3,6,0,4,1,0,1
5381184,3,6,1,1,0,0,4
1187046,3,6,0,4,1,1,0
1187159,3,6,0,3,2,0,1
1187272,3,6,0,1,1,0,4
5381672,3,6,0,1,1,0,4
9576511,3,6,0,1,1,4,0
1188222,3,6,0,3,1,0,2
1188408,3,6,0,3,1,0,2
1188998,3,6,0,1,1,0,4
5384177,3,6,1,4,1,0,0
1189918,3,6,0,3,2,1,0
1190717,3,6,0,4,1,0,1
1190965,3,6,2,0,1,3,0
1191341,3,6,0,0,3,1,2
9580277,3,6,0,3,2,0,1
1192740,3,6,0,0,4,1,1
1193142,3,6,0,1,4,1,0
9581773,3,6,0,4,0,1,1
5387794,3,6,0,3,1,0,2
13776723,3,6,3,2,0,1,0
9582864,3,6,0,2,0,3,1
1194473,3,6,1,4,0,1,0
1194590,3,6,0,3,1,0,2
1194704,3,6,0,1,4,0,1
13778033,3,6,2,2,0,2,0
9583888,3,6,0,1,1,0,4
5389713,3,6,0,2,3,0,1
5389916,3,6,3,0,0,2,1
13779569,3,6,0,3,2,1,0
5391091,3,6,1,3,0,0,2
5392239,3,6,0,1,4,0,1
1198200,3,6,0,3,2,0,1
5393020,3,6,0,2,3,0,1
1199497,3,6,0,4,1,0,1
9588880,3,6,0,1,4,0,1
1200916,3,6,0,1,4,0,1
1201089,3,6,0,1,4,0,1
5395955,3,6,0,1,1,0,4
9590296,3,6,0,3,2,0,1
22173874,3,6,0,4,1,0,1
1202500,3,6,1,2,0,3,0
1202691,3,6,0,3,2,0,1
13786144,3,6,0,3,0,1,2
1203364,3,6,0,1,3,0,2
1203388,3,6,0,4,0,1,1
1203394,3,6,0,0,4,1,1
5398130,3,6,0,1,4,0,1
1204623,3,6,0,3,0,1,2
5398935,3,6,1,3,0,0,2
13787664,3,6,0,4,1,0,1
1206447,3,6,0,2,3,0,1
1206601,3,6,1,0,0,1,4
9596308,3,6,0,4,0,1,1
1207769,3,6,4,0,1,1,0
1207791,3,6,0,2,1,3,0
13790754,3,6,0,3,0,2,1
5402248,3,6,0,1,1,0,4
1207958,3,6,0,1,3,0,2
5402501,3,6,0,4,1,1,0
1208897,3,6,0,1,0,4,1
1209451,3,6,1,2,0,0,3
9598078,3,6,0,3,2,0,1
5404074,3,6,4,0,0,1,1
1210026,3,6,0,2,1,0,3
1210112,3,6,0,2,1,0,3
5404849,3,6,0,3,2,0,1
5404965,3,6,0,2,1,0,3
1210797,3,6,0,1,0,2,3
5405174,3,6,0,1,0,2,3
1211080,3,6,0,2,3,1,0
9599852,3,6,1,1,4,0,0
1211262,3,6,0,2,3,0,1
13794611,3,6,0,3,1,0,2
1212428,3,6,0,1,4,0,1
1212830,3,6,0,4,1,1,0
13795792,3,6,1,0,4,1,0
1213348,3,6,0,3,1,0,2
5407679,3,6,2,3,0,1,0
1213961,3,6,0,3,2,0,1
1214371,3,6,0,4,1,0,1
5408803,3,6,1,0,0,4,1
1214689,3,6,0,3,1,0,2
1214899,3,6,0,4,0,1,1
1214911,3,6,0,3,1,0,2
1215052,3,6,0,2,3,0,1
13798134,3,6,0,0,4,1,1
13798424,3,6,4,0,0,1,1
9605115,3,6,0,4,1,0,1
5411172,3,6,0,2,2,0,2
1216961,3,6,0,2,0,1,3
5411864,3,6,2,0,0,3,1
1217625,3,6,0,2,3,0,1
1217791,3,6,0,4,1,0,1
1217878,3,6,0,1,1,4,0
9606612,3,6,0,1,0,1,4
1218248,3,6,0,2,3,0,1
1218268,3,6,0,3,1,2,0
1218917,3,6,1,0,2,0,3
1220842,3,6,0,1,0,1,4
9609503,3,6,0,4,1,0,1
5415234,3,6,3,1,0,2,0
1221118,3,6,0,3,2,1,0
5415506,3,6,3,2,0,0,1
5415989,3,6,0,2,1,0,3
9610494,3,6,3,2,0,0,1
9610506,3,6,0,3,0,2,1
1223230,3,6,0,4,1,0,1
13806548,3,6,0,3,0,2,1
5421114,3,6,0,3,2,0,1
1227074,3,6,0,4,1,0,1
1227328,3,6,1,0,0,4,1
5422001,3,6,1,2,0,0,3
9616490,3,6,0,2,1,3,0
1228549,3,6,1,4,0,0,1
1228882,3,6,0,4,1,0,1
5423545,3,6,0,3,2,1,0
5423677,3,6,0,4,0,1,1
1229622,3,6,0,3,0,1,2
1230756,3,6,0,1,0,1,4
1231536,3,6,0,3,0,1,2
1231935,3,6,2,2,0,0,2
1232682,3,6,0,2,2,0,2
1233031,3,6,0,1,3,0,2
5427802,3,6,0,3,2,0,1
1234090,3,6,0,1,1,0,4
9623195,3,6,0,1,4,0,1
18012188,3,6,2,0,3,0,1
1234990,3,6,0,4,0,1,1
1235057,3,6,0,4,1,0,1
1235139,3,6,0,2,2,2,0
1235150,3,6,0,3,0,2,1
1235266,3,6,0,2,1,0,3
5429601,3,6,0,3,2,1,0
13819183,3,6,4,0,1,1,0
5430648,3,6,0,4,1,1,0
1236357,3,6,0,3,0,1,2
5431085,3,6,0,1,4,1,0
5431797,3,6,0,2,2,0,2
1237609,3,6,1,0,0,2,3
5432742,3,6,0,3,1,0,2
1238934,3,6,0,1,4,0,1
5433744,3,6,0,1,1,0,4
5433748,3,6,0,3,0,2,1
5434333,3,6,0,4,1,1,0
1240899,3,6,0,1,4,1,0
1241634,3,6,0,2,0,2,2
1242752,3,6,0,1,0,1,4
1242797,3,6,0,4,1,0,1
5437444,3,6,0,3,1,2,0
1244328,3,6,0,4,0,1,1
1245960,3,6,0,2,0,2,2
5440284,3,6,0,3,2,1,0
5440604,3,6,0,3,1,0,2
9635311,3,6,0,1,0,1,4
5441232,3,6,0,3,2,0,1
5441706,3,6,1,4,0,1,0
1247603,3,6,4,1,0,0,1
5441972,3,6,2,0,0,1,3
1247948,3,6,2,1,0,3,0
1249416,3,6,1,0,4,0,1
1249421,3,6,0,1,4,0,1
1249506,3,6,0,0,4,1,1
1249675,3,6,0,4,1,0,1
1249891,3,6,0,2,0,1,3
5445596,3,6,0,2,3,0,1
5445883,3,6,0,3,1,0,2
5446103,3,6,0,1,4,0,1
1252029,3,6,0,3,2,0,1
5446671,3,6,0,1,0,3,2
13835385,3,6,0,4,1,0,1
5447266,3,6,0,3,0,2,1
1254238,3,6,0,1,3,0,2
13837375,3,6,0,1,0,3,2
1254552,3,6,0,3,0,1,2
5449346,3,6,1,0,0,3,2
9643808,3,6,2,2,2,0,0
1255545,3,6,1,2,3,0,0
1256973,3,6,0,0,1,1,4
1257837,3,6,0,3,1,0,2
1257949,3,6,0,3,2,0,1
1257980,3,6,0,2,0,1,3
1258079,3,6,0,2,0,2,2
13841707,3,6,1,4,0,0,1
1258871,3,6,0,0,4,1,1
1259945,3,6,0,2,0,1,3
18037873,3,6,0,4,1,0,1
1260931,3,6,0,3,0,1,2
1261036,3,6,1,1,4,0,0
9650531,3,6,0,4,1,1,0
9650691,3,6,1,0,0,4,1
9650832,3,6,4,0,0,1,1
1263215,3,6,0,1,2,0,3
13846577,3,6,0,1,4,1,0
1263999,3,6,0,2,3,0,1
5458323,3,6,0,1,3,0,2
1264255,3,6,0,1,4,0,1
5458803,3,6,0,3,1,0,2
1264925,3,6,0,1,4,0,1
1265886,3,6,0,3,1,0,2
1266559,3,6,0,4,0,1,1
18044164,3,6,2,0,3,0,1
1266952,3,6,0,1,3,0,2
1267398,3,6,2,2,0,0,2
5461785,3,6,0,1,3,0,2
1268104,3,6,0,1,1,4,0
1268968,3,6,0,3,0,1,2
1269006,3,6,0,1,0,1,4
1269664,3,6,0,1,3,2,0
1270077,3,6,0,2,0,2,2
1270243,3,6,0,2,3,0,1
5464956,3,6,0,3,0,2,1
1270717,3,6,0,0,1,3,2
1271035,3,6,0,1,0,3,2
1271785,3,6,1,2,3,0,0
5466287,3,6,0,3,0,1,2
1272831,3,6,0,1,1,0,4
1273091,3,6,0,3,1,0,2
1273175,3,6,1,3,0,0,2
1273319,3,6,0,4,1,0,1
5467867,3,6,0,2,3,0,1
1274195,3,6,2,3,0,1,0
5468606,3,6,0,2,3,0,1
1274857,3,6,0,4,1,0,1
9663776,3,6,0,1,3,0,2
1275830,3,6,0,3,1,0,2
1275997,3,6,0,2,2,0,2
1276089,3,6,0,4,1,0,1
1276284,3,6,0,1,4,0,1
1276285,3,6,0,1,0,1,4
1276759,3,6,0,3,2,0,1
1277431,3,6,0,4,1,0,1
1277525,3,6,0,3,1,0,2
9666170,3,6,0,1,3,0,2
5471920,3,6,0,4,0,1,1
1277739,3,6,0,2,1,0,3
1279647,3,6,0,2,0,2,2
1280012,3,6,0,1,4,1,0
1280050,3,6,0,1,3,0,2
1280408,3,6,0,3,2,0,1
9669795,3,6,0,0,2,1,3
5477298,3,6,0,2,3,0,1
1283182,3,6,0,2,2,0,2
5478299,3,6,0,2,0,1,3
1284542,3,6,0,3,1,0,2
5478887,3,6,0,4,1,0,1
1284661,3,6,2,1,0,0,3
5479763,3,6,1,1,4,0,0
9674758,3,6,3,0,0,1,2
1286216,3,6,0,2,1,0,3
1287251,3,6,1,2,3,0,0
5483194,3,6,0,2,0,2,2
5483307,3,6,0,1,3,0,2
18066447,3,6,0,4,1,0,1
1290061,3,6,0,2,3,0,1
5485463,3,6,0,4,1,0,1
5486521,3,6,0,0,1,4,1
5486890,3,6,0,4,1,0,1
1293175,3,6,1,3,0,0,2
1293695,3,6,0,4,1,0,1
5488069,3,6,0,2,0,1,3
1293852,3,6,0,2,3,1,0
1294230,3,6,0,1,4,1,0
1296686,3,6,0,2,0,3,1
18074382,3,6,0,4,1,1,0
1297190,3,6,0,3,0,1,2
5491848,3,6,3,2,0,0,1
1297789,3,6,0,1,4,0,1
1299270,3,6,0,1,2,0,3
13883172,3,6,0,4,1,1,0
1300319,3,6,0,1,4,1,0
9689059,3,6,1,4,1,0,0
1301192,3,6,0,2,2,0,2
1301247,3,6,0,4,1,0,1
9690389,3,6,0,4,1,0,1
1302408,3,6,0,1,1,4,0
1302626,3,6,0,1,0,1,4
1302745,3,6,0,2,2,2,0
9691426,3,6,0,3,2,0,1
1303927,3,6,0,4,1,0,1
1304437,3,6,2,0,3,0,1
1305329,3,6,1,0,0,2,3
1305465,3,6,0,2,0,1,3
13888849,3,6,0,2,3,0,1
1306228,3,6,0,4,0,1,1
13889284,3,6,0,4,0,1,1
1306719,3,6,0,1,0,2,3
1307147,3,6,0,4,1,0,1
5501462,3,6,0,2,0,2,2
1308236,3,6,0,3,1,0,2
9697074,3,6,0,3,2,0,1
1308567,3,6,0,1,3,0,2
5502924,3,6,0,4,1,0,1
9697312,3,6,0,3,2,0,1
1308803,3,6,0,2,1,0,3
1309164,3,6,0,2,3,1,0
5503582,3,6,0,4,1,0,1
1309406,3,6,0,3,2,0,1
5504497,3,6,1,1,4,0,0
1310924,3,6,4,1,0,1,0
1311188,3,6,0,2,2,2,0
1311489,3,6,0,3,1,0,2
9702030,3,6,0,2,0,1,3
1313502,3,6,4,1,0,0,1
9702569,3,6,2,3,0,1,0
1314028,3,6,1,0,0,3,2
1315009,3,6,0,3,0,2,1
5509676,3,6,0,4,1,0,1
9704900,3,6,0,4,1,0,1
9706357,3,6,0,3,2,1,0
5512463,3,6,0,4,1,0,1
5512777,3,6,0,2,1,0,3
1319300,3,6,1,0,0,4,1
1319804,3,6,3,2,1,0,0
1320959,3,6,0,2,3,1,0
1321399,3,6,0,1,2,0,3
5515739,3,6,0,2,2,0,2
9710274,3,6,2,1,0,0,3
9710681,3,6,0,4,1,1,0
1322277,3,6,0,1,4,0,1
1324320,3,6,0,3,1,2,0
1324919,3,6,0,2,2,0,2
1325071,3,6,3,0,0,1,2
13908087,3,6,2,2,2,0,0
1325322,3,6,0,4,0,1,1
1325672,3,6,0,0,2,1,3
1327710,3,6,0,2,0,1,3
1327982,3,6,0,1,1,0,4
1328784,3,6,0,2,0,1,3
9719834,3,6,3,1,0,0,2
1331316,3,6,0,2,0,1,3
9720878,3,6,0,2,3,1,0
1332486,3,6,0,3,0,1,2
1332871,3,6,0,3,0,1,2
1333742,3,6,0,0,1,1,4
1333880,3,6,0,1,4,0,1
18111225,3,6,0,2,3,0,1
1334485,3,6,0,4,1,0,1
1334746,3,6,0,4,1,0,1
1334771,3,6,4,1,0,0,1
1336793,3,6,2,0,0,3,1
9725570,3,6,0,3,0,2,1
1337136,3,6,4,0,1,0,1
1337498,3,6,0,1,3,0,2
5532934,3,6,1,4,0,0,1
9727376,3,6,0,2,0,2,2
1340405,3,6,0,3,2,0,1
5535219,3,6,0,0,1,1,4
1341007,3,6,0,4,1,0,1
1341058,3,6,0,2,0,1,3
5535550,3,6,0,4,1,0,1
5535747,3,6,0,1,3,0,2
1341823,3,6,0,4,1,0,1
5536234,3,6,1,0,0,3,2
1342006,3,6,0,1,4,1,0
1342346,3,6,2,1,0,3,0
18119616,3,6,0,1,4,1,0
1342941,3,6,2,0,3,0,1
1342989,3,6,0,4,1,0,1
1343047,3,6,0,0,1,1,4
1343377,3,6,0,2,1,0,3
5538929,3,6,0,1,2,0,3
5539025,3,6,0,4,1,0,1
1345224,3,6,0,1,2,0,3
1345309,3,6,1,0,2,0,3
1347147,3,6,0,2,1,0,3
1347798,3,6,0,2,1,0,3
1348329,3,6,0,1,4,0,1
1348596,3,6,0,4,1,0,1
1349029,3,6,1,3,0,0,2
1349649,3,6,0,2,3,0,1
1350949,3,6,0,3,2,0,1
1350976,3,6,0,4,1,1,0
1351263,3,6,0,1,1,4,0
5545882,3,6,1,3,0,0,2
5545977,3,6,3,0,2,1,0
1355555,3,6,0,4,1,0,1
5549928,3,6,0,1,1,0,4
1355805,3,6,2,2,0,0,2
1356248,3,6,0,3,2,0,1
5550807,3,6,0,3,0,2,1
13939843,3,6,2,0,0,2,2
22328489,3,6,0,3,1,0,2
1358179,3,6,0,0,1,2,3
5552700,3,6,0,1,2,0,3
9747628,3,6,1,3,0,0,2
9747747,3,6,0,1,0,1,4
9747963,3,6,0,3,2,0,1
1359370,3,6,0,3,0,1,2
5554789,3,6,2,1,0,3,0
5554921,3,6,4,1,0,0,1
9749314,3,6,1,3,0,2,0
9749424,3,6,0,2,0,1,3
1362077,3,6,0,4,1,0,1
1362453,3,6,1,4,0,0,1
1362723,3,6,0,4,1,1,0
5557703,3,6,1,2,0,0,3
1364707,3,6,0,1,4,1,0
5559588,3,6,0,1,4,0,1
9753933,3,6,0,4,0,1,1
1365448,3,6,0,1,1,0,4
1365460,3,6,0,2,1,0,3
9754114,3,6,1,4,1,0,0
1365814,3,6,0,1,0,2,3
1366519,3,6,0,3,0,1,2
5561000,3,6,2,3,0,1,0
5561350,3,6,0,1,1,0,4
1367444,3,6,0,4,0,1,1
1367766,3,6,0,4,0,1,1
13951584,3,6,0,3,2,0,1
5563348,3,6,0,2,0,3,1
1369651,3,6,0,1,1,0,4
9758528,3,6,0,3,2,1,0
1370144,3,6,0,2,0,1,3
1370195,3,6,0,4,1,0,1
1370485,3,6,0,2,2,0,2
13953551,3,6,1,1,0,4,0
1371143,3,6,1,3,0,0,2
9762358,3,6,1,3,2,0,0
1374322,3,6,0,2,0,3,1
1374461,3,6,2,0,1,0,3
1374736,3,6,1,3,0,0,2
1375056,3,6,0,4,1,0,1
13958041,3,6,0,0,1,4,1
13958465,3,6,0,4,1,0,1
5569895,3,6,0,3,0,2,1
1375602,3,6,1,0,4,0,1
5570138,3,6,0,3,2,1,0
1376265,3,6,2,0,1,3,0
1376640,3,6,0,3,2,1,0
1376658,3,6,0,4,0,1,1
1376868,3,6,0,1,3,2,0
1377418,3,6,0,0,2,2,2
13960527,3,6,0,2,2,0,2
1378139,3,6,0,4,1,1,0
9767286,3,6,4,1,1,0,0
1378852,3,6,0,1,0,3,2
5573216,3,6,0,1,0,3,2
1380486,3,6,0,4,0,1,1
1380781,3,6,0,0,2,2,2
9770120,3,6,0,1,4,0,1
1381628,3,6,0,1,4,0,1
1381767,3,6,0,2,2,0,2
1382079,3,6,0,4,0,1,1
9771109,3,6,0,3,1,0,2
1383941,3,6,0,1,0,1,4
5578542,3,6,0,0,4,1,1
1385221,3,6,0,1,1,0,4
1385226,3,6,0,0,1,1,4
1385309,3,6,0,3,0,1,2
1385968,3,6,0,4,0,1,1
1386599,3,6,0,3,0,1,2
1386780,3,6,0,4,1,0,1
5581662,3,6,0,1,2,0,3
5581801,3,6,2,0,1,0,3
1388816,3,6,0,4,0,1,1
9777873,3,6,0,1,1,0,4
9777926,3,6,0,4,1,0,1
1389546,3,6,0,1,4,1,0
1391004,3,6,0,1,3,0,2
1392229,3,6,1,2,0,3,0
1393323,3,6,0,1,4,1,0
1394071,3,6,0,3,1,0,2
1394698,3,6,0,2,3,1,0
1396085,3,6,0,4,1,0,1
1397352,3,6,0,4,1,1,0
9786377,3,6,0,2,2,0,2
1399675,3,6,0,3,2,0,1
1399882,3,6,0,1,4,1,0
1400478,3,6,0,1,4,1,0
5595280,3,6,1,3,2,0,0
22373678,3,6,0,4,1,0,1
1402919,3,6,0,1,3,0,2
1403794,3,6,0,1,2,0,3
1403961,3,6,0,2,3,0,1
1404508,3,6,1,2,3,0,0
5598916,3,6,0,3,2,1,0
5598930,3,6,0,4,1,0,1
5598992,3,6,0,3,2,0,1
9793415,3,6,0,3,1,0,2
9793822,3,6,0,3,0,1,2
5599587,3,6,0,3,1,0,2
5600965,3,6,2,2,0,0,2
1406930,3,6,0,3,0,2,1
5601617,3,6,0,1,4,0,1
1408495,3,6,0,2,1,0,3
9797228,3,6,0,3,1,2,0
9798633,3,6,0,0,2,2,2
1410836,3,6,2,0,0,2,2
1411217,3,6,0,1,1,0,4
1411809,3,6,0,1,4,0,1
1412161,3,6,0,1,0,1,4
1412226,3,6,0,4,1,0,1
1413385,3,6,0,2,0,3,1
5607828,3,6,0,1,0,2,3
1413801,3,6,0,3,1,0,2
1413828,3,6,0,0,1,4,1
1415197,3,6,0,4,1,0,1
5609600,3,6,4,0,0,1,1
1415721,3,6,2,3,0,0,1
1415751,3,6,0,4,1,0,1
5610358,3,6,0,3,2,1,0
5611233,3,6,3,0,0,2,1
1417104,3,6,0,1,0,2,3
5611471,3,6,4,1,0,1,0
1417310,3,6,0,1,3,0,2
5611620,3,6,0,3,1,0,2
1417449,3,6,0,1,0,4,1
1418706,3,6,0,1,2,0,3
22390240,3,6,0,4,0,1,1
1419164,3,6,1,2,0,0,3
1419227,3,6,0,1,4,0,1
1419773,3,6,0,3,2,0,1
14002727,3,6,0,4,1,0,1
1420382,3,6,0,0,1,3,2
1420841,3,6,0,2,0,1,3
1420898,3,6,1,0,2,0,3
1421381,3,6,2,2,2,0,0
5616110,3,6,1,2,0,0,3
1421919,3,6,0,3,2,0,1
1422085,3,6,0,2,3,0,1
1422297,3,6,0,2,3,0,1
1422486,3,6,0,3,1,0,2
1422516,3,6,0,3,0,1,2
1423374,3,6,1,0,0,1,4
5617917,3,6,0,4,1,1,0
1423742,3,6,2,2,0,0,2
1424210,3,6,0,4,1,0,1
18201892,3,6,4,1,0,0,1
5619688,3,6,0,2,3,1,0
9814255,3,6,0,1,3,0,2
1425692,3,6,0,1,1,0,4
5620469,3,6,0,3,1,0,2
5621055,3,6,3,0,0,1,2
5621167,3,6,0,2,3,0,1
1426991,3,6,0,3,1,0,2
9815912,3,6,1,4,1,0,0
1427359,3,6,0,1,4,0,1
22399314,3,6,0,4,1,0,1
1428052,3,6,0,4,1,0,1
1428695,3,6,1,0,4,1,0
9817778,3,6,0,3,0,2,1
18207020,3,6,0,1,3,2,0
1431641,3,6,1,0,4,1,0
14015493,3,6,1,3,0,2,0
5627036,3,6,0,4,1,1,0
1433048,3,6,0,4,1,0,1
1433105,3,6,0,1,3,0,2
1433130,3,6,0,3,1,0,2
5628794,3,6,0,4,1,1,0
1435447,3,6,0,4,1,0,1
9824836,3,6,0,3,2,0,1
1436323,3,6,0,2,1,0,3
1436981,3,6,0,1,4,0,1
14020359,3,6,3,2,0,0,1
1437587,3,6,0,2,3,0,1
5631990,3,6,0,2,3,1,0
9826453,3,6,0,1,0,1,4
9826590,3,6,0,4,0,1,1
5633108,3,6,1,1,4,0,0
1439353,3,6,0,2,1,3,0
5634068,3,6,0,1,4,0,1
5634808,3,6,0,1,1,0,4
1441826,3,6,0,2,1,0,3
5636271,3,6,3,1,0,0,2
1443197,3,6,1,4,0,0,1
1443595,3,6,0,2,0,2,2
1444319,3,6,0,4,1,0,1
1445184,3,6,0,4,1,0,1
5641247,3,6,0,2,3,1,0
5641322,3,6,0,1,4,1,0
5641484,3,6,0,3,2,1,0
1447544,3,6,4,0,0,1,1
5641865,3,6,0,0,4,1,1
1448578,3,6,0,2,3,0,1
1450032,3,6,0,4,1,0,1
1450622,3,6,0,1,3,2,0
22423379,3,6,2,0,0,3,1
1452154,3,6,0,2,1,0,3
1452622,3,6,1,0,4,0,1
1453126,3,6,0,3,0,2,1
1453445,3,6,0,2,3,1,0
1454390,3,6,0,1,1,0,4
1455582,3,6,0,1,4,0,1
1455772,3,6,0,1,1,0,4
14039238,3,6,0,0,1,1,4
1456797,3,6,0,2,2,0,2
14039774,3,6,2,3,0,1,0
1458562,3,6,0,2,0,1,3
1458638,3,6,0,4,0,1,1
5653224,3,6,0,3,0,2,1
5653492,3,6,0,2,3,0,1
14042132,3,6,1,4,0,0,1
9848275,3,6,0,3,0,2,1
1460529,3,6,0,3,2,0,1
9849562,3,6,0,1,4,1,0
1461847,3,6,0,3,2,0,1
9850717,3,6,1,3,0,0,2
1462525,3,6,0,4,1,0,1
1463534,3,6,0,3,2,0,1
1464452,3,6,0,4,1,0,1
1465011,3,6,0,3,2,0,1
9855409,3,6,1,4,0,1,0
1467532,3,6,2,3,0,0,1
1467637,3,6,0,3,1,0,2
1469530,3,6,0,1,3,0,2
1469695,3,6,0,1,4,1,0
1469819,3,6,0,2,2,2,0
1469995,3,6,0,1,2,3,0
9858624,3,6,1,4,0,0,1
14053267,3,6,0,2,3,1,0
1470442,3,6,1,1,0,0,4
5665521,3,6,0,4,1,0,1
5665961,3,6,0,4,0,1,1
1472064,3,6,0,4,0,1,1
1473347,3,6,0,3,0,1,2
5668600,3,6,4,1,0,1,0
5668795,3,6,0,1,1,0,4
1475572,3,6,0,2,3,0,1
1475646,3,6,0,1,1,4,0
1476842,3,6,0,2,0,1,3
1477502,3,6,0,4,0,1,1
1477600,3,6,0,4,0,1,1
1477951,3,6,0,2,1,0,3
1478808,3,6,0,3,1,0,2
5673243,3,6,0,1,4,0,1
1481060,3,6,3,2,0,0,1
5675371,3,6,0,4,1,0,1
1481314,3,6,0,4,0,1,1
1481479,3,6,0,4,0,1,1
22454209,3,6,2,3,1,0,0
1483178,3,6,0,1,4,0,1
14066214,3,6,0,4,0,1,1
5678079,3,6,0,4,0,1,1
1483894,3,6,0,0,1,1,4
1484785,3,6,0,2,1,0,3
14069110,3,6,0,2,0,2,2
5680966,3,6,0,3,1,0,2
1486716,3,6,0,3,1,2,0
5681578,3,6,1,0,0,2,3
1487457,3,6,0,2,0,1,3
1488013,3,6,0,2,2,0,2
1488118,3,6,2,3,1,0,0
9877204,3,6,1,2,0,0,3
14071914,3,6,0,1,4,0,1
1489375,3,6,0,3,0,1,2
1491070,3,6,0,0,2,2,2
1491139,3,6,0,2,0,3,1
1491566,3,6,0,4,1,0,1
5686191,3,6,0,2,1,0,3
1492276,3,6,0,0,4,1,1
1493069,3,6,0,3,0,1,2
1493266,3,6,0,2,0,3,1
1493412,3,6,0,4,1,0,1
9882051,3,6,2,1,0,0,3
1493688,3,6,0,1,4,1,0
1494710,3,6,0,2,3,0,1
9883942,3,6,1,4,0,0,1
1495756,3,6,0,2,2,0,2
1496335,3,6,0,1,3,0,2
1497539,3,6,0,3,2,0,1
1497838,3,6,0,1,1,0,4
5692592,3,6,0,4,1,1,0
1498391,3,6,0,2,1,0,3
1498415,3,6,0,4,1,0,1
5693234,3,6,0,3,1,0,2
1498941,3,6,0,3,1,0,2
5693635,3,6,0,2,3,1,0
5693681,3,6,2,0,3,0,1
9888021,3,6,0,2,2,0,2
1499476,3,6,0,4,1,1,0
1499527,3,6,0,3,0,1,2
1500224,3,6,0,3,0,1,2
18277552,3,6,0,1,4,1,0
5694785,3,6,0,2,1,0,3
5695018,3,6,3,2,0,1,0
5695838,3,6,0,3,0,2,1
1501753,3,6,1,0,0,2,3
1501801,3,6,0,4,0,1,1
5696975,3,6,0,2,3,1,0
1502855,3,6,0,4,0,1,1
1503538,3,6,0,2,0,2,2
1504041,3,6,0,1,0,2,3
1504370,3,6,0,2,0,1,3
1506301,3,6,0,4,1,1,0
5701425,3,6,0,2,0,3,1
1507445,3,6,0,1,0,3,2
5701984,3,6,0,4,1,0,1
1507825,3,6,0,3,2,0,1
5703116,3,6,1,1,4,0,0
5703856,3,6,0,0,1,2,3
9898844,3,6,3,0,0,2,1
1510445,3,6,1,4,0,0,1
1511117,3,6,0,4,1,0,1
5705686,3,6,0,0,1,2,3
1511530,3,6,0,4,1,0,1
1511712,3,6,0,0,1,1,4
1512864,3,6,0,3,2,0,1
1513174,3,6,1,3,0,0,2
